Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
25-167_R2_001 - Adapter 1	7440179	1976583	750078	347987	255211	228860	226963	217064	211089	213966	207299	217907	215048	229787	247533	214130	218003	211948	232041	210076	185275	186851	194179	208138	180729	189598	206673	168180	164070	164564	156608	162391	171991	154006	163149	168524	142372	144683	162731	124849	132282	113284	118340	109960	125395	104915	93921	105936	88120	81441	79208	80345	65732	68554	68987	58411	63466	68826	43905	52350	45638	43734	35390	39363	28239	28629	28206	23709	18966	24478	10880	13952	14290	14136	13880	3950	8603	8480	7653	6828	6294	5407	4764	4286	4060	3835	3492	3253	2886	2656	2351	2184	2119	1683	1495	1338	1399	1241	1152	990	924	848	838	727	694	637	702	692	501	536	448	415	345	323	327	291	260	289	261	318	382	262	169	127	95	84	99	124	117	388	13666	133	138	199	133	141	146	299	173	220	420	252	350	437	419	607	554	497	276	8932
25-168_R1_001 - Adapter 1	9569303	2524741	967692	308953	189111	152427	149514	142154	138427	137670	135417	134505	134103	132469	140798	131409	128438	125456	124987	122965	116181	113568	116044	112478	113397	108652	105937	102514	97270	92317	91690	91084	89670	87827	83920	84269	81514	81142	75921	75587	69028	67929	67597	94303	58324	86257	18890	125040	124168	26484	33697	50791	15253	55040	11625	26386	15081	21332	59308	13904	28951	3631	4774	14012	36804	3223	2310	9034	12206	10123	8357	3363	3758	7033	7523	7795	7004	7954	6304	5718	5430	5696	4729	4419	5075	3974	3695	3515	3388	3114	3007	2919	2508	2210	2037	2068	2004	2142	1886	1848	1690	1640	1489	1372	1258	1157	2065	1395	1305	1195	1134	1022	993	994	810	816	763	782	734	768	990	688	555	441	386	365	425	466	438	988	22502	636	513	720	586	437	543	716	606	686	948	680	878	1055	1272	1495	1690	1664	14680	785783
25-168_R2_001 - Adapter 1	9978623	2621863	881861	326773	192571	154729	150694	142485	137237	138012	135004	137060	131719	132944	143008	126700	128904	126449	136447	124444	107688	110818	115291	121875	106585	108165	116714	96662	94306	92379	87228	89050	94315	82934	88522	90540	75721	77372	85485	66379	71528	60977	65425	59887	68883	55914	51702	58521	48329	44647	42960	43727	36821	38047	37965	32573	35536	38190	24472	28045	23787	23388	19286	22306	16801	17102	17238	14728	12350	16071	7648	9689	10285	10104	10597	2991	6663	6741	6437	5863	5493	5248	4776	4407	4183	4135	3843	3464	3529	3241	3148	2980	2540	2318	2127	2046	2074	2180	2042	1845	1737	1627	1455	1383	1266	1190	2105	1334	1311	1210	1104	998	955	987	781	790	713	761	693	774	940	646	509	394	369	346	355	368	359	885	21313	479	411	574	456	343	438	610	480	559	815	536	692	857	893	1187	1041	830	570	13739
25-169_R1_001 - Adapter 1	7401776	2183867	876207	437918	340959	313552	316831	309712	313977	324635	322674	325164	327507	330044	346964	347089	361684	350341	358959	357554	350395	350315	349434	358803	374675	371936	379047	369634	368540	364474	368698	374625	365159	369527	374626	380223	380080	389669	379842	382384	381550	379375	383100	567453	395928	566501	209458	2381029	849141	202400	140136	365979	66661	366271	40541	109346	60056	141352	447022	62184	161941	21802	25708	131327	343953	57373	15596	71914	113986	124447	103894	52978	37702	96204	107170	106500	102779	97083	89990	83927	76981	69935	63563	57173	54396	52754	50541	46634	43701	40294	36909	33897	29533	26038	23158	22010	21211	20637	18752	16802	14628	12870	12207	10876	9897	9144	9086	8338	7778	7169	6199	5554	4667	4527	3676	3445	3029	3154	2740	2692	2717	2108	1958	1429	1023	986	1020	1105	1349	1616	6533	1625	1426	3581	1754	1582	2001	4094	2670	2541	4496	2785	3871	4212	4002	5249	6374	7389	68475	3441145
25-169_R2_001 - Adapter 1	7965760	2383247	924635	444247	344811	316728	317913	310677	311858	324714	321321	331980	321331	332005	351711	336345	360517	353039	361665	413550	305763	337208	347842	386951	354640	372006	412568	348075	363994	350190	374516	357586	403014	344270	369426	393545	406103	384192	362236	391593	363700	352396	377572	345609	405990	337019	340020	382522	340496	322369	326903	334409	289443	310733	323629	288783	316124	344904	282125	276233	243727	250146	223290	272137	203154	209806	210492	187392	159747	207447	110832	138289	143102	144827	149846	43097	97076	97030	90352	84230	77332	70147	63870	57490	54265	52390	50725	46531	43785	40168	36975	33780	29298	25642	22868	21751	20990	20342	18465	16736	14557	12771	12029	10746	9829	9069	9080	8372	7772	7205	6143	5542	4638	4605	3649	3474	2999	3113	2655	2691	2834	2034	1884	1310	873	801	815	862	1056	1325	5975	1167	968	3118	1264	1105	1534	3663	2100	1910	3795	2037	3043	3235	2743	3831	3395	3371	2221	90728
25-170_R1_001 - Adapter 1	10453167	2803191	1065701	388012	266707	221648	217004	206174	200429	200778	193548	193031	191229	190054	199084	188035	182850	176941	176550	172746	164642	159949	158201	154755	154761	147576	141785	137690	128601	123351	120328	119042	114876	112363	105340	105615	100912	98542	91911	89281	81131	78775	76138	104590	63699	92658	19212	125803	125720	25758	33424	48960	14022	52099	10177	24180	13038	18665	52240	11479	24419	2480	3548	11529	29583	2023	1415	7016	8540	8121	6344	2599	2588	5320	5569	5463	4986	4960	4381	3937	3721	3550	3012	2787	2986	3385	2443	2342	2163	1967	1807	1669	1543	1290	1228	1195	1145	1085	1090	979	957	1095	856	749	633	684	763	1097	615	590	587	527	429	505	593	450	487	426	416	671	490	625	293	202	196	183	232	224	235	420	7447	292	254	435	264	193	213	380	223	225	425	281	303	288	408	415	642	857	10416	608024
25-170_R2_001 - Adapter 1	11116768	3019854	1090292	424604	272981	225484	217739	206724	198792	201377	192787	198164	186085	190976	203096	179953	184414	177631	193533	173156	152345	153229	157468	167807	145114	148758	155082	129182	127750	132015	106311	119693	121335	103570	105313	129682	98748	97518	70136	80978	80831	80874	77692	65850	88011	53717	51654	64235	46875	44751	43681	46963	32228	37805	36140	29880	34033	36386	21658	25822	17393	20172	14488	20227	11694	13385	13874	10191	7851	13764	3589	7182	7514	7563	7492	2412	4197	4547	4439	3936	3741	3452	3010	2751	2648	2455	2383	2265	2163	1973	1827	1668	1485	1318	1194	1179	1126	1072	1116	961	951	1034	798	756	632	664	747	1029	619	583	549	512	398	486	544	415	452	406	398	607	450	581	270	180	181	168	183	184	164	319	6870	234	192	359	199	137	162	313	149	144	326	179	206	172	203	223	236	291	496	22214
25-171_R1_001 - Adapter 1	11426422	2786038	997829	332779	170125	127668	121064	116178	110836	109789	103566	100931	99870	97230	102386	97438	96586	91721	91513	88168	81552	78337	74529	76483	79694	72851	71436	65631	61383	58030	56161	54490	52757	51033	49413	47053	46049	45275	42680	41227	37624	35244	34726	42636	29581	40902	10142	50119	31912	13289	20028	23508	9485	20437	9059	14194	11020	11259	21232	9429	14371	3169	4220	6982	17363	1840	1208	4854	4656	4637	3468	1324	1441	2767	2823	2680	2556	2435	2351	2271	2123	2600	2162	1542	1710	1462	1320	1272	1162	1101	1081	941	882	836	720	659	655	657	672	604	545	475	507	441	437	391	926	404	410	328	402	346	312	310	281	308	229	272	258	324	464	268	163	138	142	119	125	154	184	1177	28871	301	174	260	188	162	172	216	150	221	291	221	284	393	347	461	574	719	8380	450660
25-171_R2_001 - Adapter 1	12257243	3083787	970942	346679	172886	129940	122359	116013	110186	109805	103726	103054	98006	97702	104337	94103	96814	92287	97531	92152	74240	75229	74273	82529	74950	72949	77608	62008	59853	57291	54666	52924	52750	55322	55306	42243	42682	45349	40942	40944	39262	31205	34321	30281	34043	26695	25368	27804	22849	20503	19674	19022	15999	16592	16507	14477	15635	16002	12282	10691	9939	10500	8030	10250	7263	7189	7114	5914	4963	6110	3139	3768	3784	3774	3852	1164	2408	2437	2346	2231	2055	2201	1999	1565	1477	1428	1339	1244	1209	1106	1061	911	867	843	716	662	665	660	789	595	541	484	479	439	444	403	934	403	414	337	366	327	310	299	259	287	221	283	247	298	450	248	154	141	127	109	120	145	165	1404	27380	248	120	222	146	92	107	178	97	168	235	152	208	285	208	312	278	263	311	9079
25-172_R1_001 - Adapter 1	6976427	1957381	792797	341393	261579	229746	227662	219631	217370	219389	218530	216708	218788	217212	228261	216513	215576	208346	208253	204831	199025	194092	196706	193857	192409	186996	181667	177031	168033	162071	160912	160330	155713	151935	150333	145795	144571	140175	131727	127743	120208	117907	112650	155798	107556	139469	46505	356654	149470	34791	32258	81667	14762	62526	11848	22789	11473	24785	65449	10444	24167	2561	3547	16853	38593	3148	2108	8321	10391	10640	7368	3341	3913	8191	8491	8246	7587	7184	6393	5781	5252	5047	4401	3688	3593	3370	3015	3013	2683	2581	2199	2084	1692	1578	1441	1369	1245	1354	1219	1146	1003	1016	840	778	701	653	797	710	631	593	605	568	437	497	482	440	438	424	507	711	1043	497	328	203	186	171	177	263	307	1578	83495	374	240	336	230	176	211	325	223	305	471	318	399	515	509	698	848	943	9075	503221
25-172_R2_001 - Adapter 1	7238500	2054261	797998	359568	264420	231081	228063	219364	215018	219997	217033	221052	213460	218268	230880	209551	213498	209423	209139	236036	172795	185310	195304	207194	181358	186864	197575	163961	165468	154815	164348	153853	169233	139206	148101	151184	151906	137183	124056	129500	115320	107257	111974	101321	113938	92211	86413	92800	77704	71282	69225	68704	56661	57527	58267	47812	49753	52626	38665	37394	31738	32205	25961	30727	21885	22739	21851	18471	14868	19476	9390	11692	11688	11560	11406	3264	7084	7119	6391	5770	5217	4926	4249	3642	3452	3267	3051	2956	2727	2522	2197	2038	1685	1545	1413	1317	1221	1341	1238	1126	980	1004	821	744	686	650	806	707	615	590	595	520	427	475	454	403	447	391	465	681	1004	478	314	201	173	142	157	238	273	1659	80614	369	222	272	177	125	151	281	168	219	379	222	311	387	337	518	501	476	345	10868
25-174_R1_001 - Adapter 1	7140146	1893754	797024	316997	239168	208102	206562	197704	193325	194328	190754	189482	189739	188472	201299	188329	188672	184012	184923	180444	171522	166918	168567	164570	165461	159192	154284	150388	141403	136814	135407	133515	130057	124951	124631	120907	117026	118283	109529	104897	100714	94191	95003	123002	84417	114698	27073	137186	83411	40286	55060	70974	31797	59456	27762	40717	32058	32258	55522	28422	42011	9652	12792	19398	45392	6109	4065	13177	12891	12997	9715	3772	3829	7126	7154	6947	6377	6324	5563	5553	5345	6233	6609	4047	5098	3776	2864	2644	2357	2198	2012	1950	1673	1444	1275	1191	1109	1161	1176	1061	944	1160	923	858	745	725	1874	1201	719	746	684	759	674	1113	827	897	818	727	738	1441	2678	1170	514	280	262	276	310	437	641	4461	233678	1507	463	420	361	198	226	400	240	235	450	290	363	381	391	507	730	866	8974	493170
25-174_R2_001 - Adapter 1	7450164	1999341	745967	333269	241134	209053	207245	197992	191222	195012	189551	193304	185382	188916	205011	182119	188188	185024	201255	182540	159163	163152	167337	177693	155560	158476	170547	141132	136427	136822	127043	130227	137639	120505	127920	130683	109753	111812	123576	93952	101535	85573	91074	83125	94781	77725	70064	80923	64400	59489	56447	57162	47347	48814	48243	41139	44315	47275	30288	33333	28568	27295	22560	26316	18797	18807	19099	15591	13142	17179	7945	9854	10099	9701	9466	2810	6121	6028	5522	5219	5034	5136	5206	3806	3302	3049	2775	2544	2333	2138	1971	1869	1595	1406	1231	1151	1082	1127	1204	1014	947	1087	875	814	714	691	1845	1136	683	692	650	672	633	1073	765	845	750	668	703	1310	2408	1091	457	264	241	268	266	502	562	5253	223351	1438	413	373	286	149	154	319	168	157	367	169	255	232	211	319	307	293	452	19428
25-175_R1_001 - Adapter 1	8621952	2116671	812363	243963	145482	116588	114969	107230	106029	105637	103977	103262	103112	103628	109246	100982	101211	97505	98932	96437	91503	89563	91257	89407	88262	84449	82149	78308	75770	72552	72978	71335	69453	68560	66035	65144	63625	62968	58442	58005	55043	53171	50165	66254	47942	64990	22349	174090	92351	16066	14382	30711	5488	30414	3786	10416	4208	11609	35012	4181	14007	1542	1411	8084	20761	2538	845	3456	5367	5412	4231	1850	1658	4160	4726	4458	4034	3719	3358	3208	2769	2474	2313	2068	2021	3644	1800	1591	1413	1287	1170	1198	985	833	754	735	713	657	626	599	518	441	468	388	359	303	416	312	309	294	295	260	219	191	222	160	183	155	174	141	143	116	122	79	89	91	116	109	137	208	2322	146	123	240	129	113	166	377	171	207	329	240	285	381	408	525	698	786	10422	499501
25-175_R2_001 - Adapter 1	9059717	2276108	747075	263593	147320	118583	115439	107691	105209	106170	103751	106375	100086	104197	111630	97633	101092	98173	108047	97317	84611	86230	90679	94096	84860	84626	90853	73180	76445	73610	69016	70598	78527	62552	66721	111538	37495	82440	40580	62956	37722	47005	52239	41501	64909	35497	33282	48759	30767	31640	32083	36095	21338	29172	26840	22267	28145	31354	16088	18105	13514	18605	9969	17144	8292	10546	11442	7774	5546	11074	2250	5585	6080	6149	5972	1747	3256	3603	3275	3177	2732	2427	2270	2044	1863	1811	1701	1535	1392	1267	1159	1134	937	812	690	719	689	632	603	595	505	435	458	375	360	303	420	331	305	286	267	234	192	191	191	161	174	145	164	148	135	110	109	78	74	72	94	84	109	210	2169	99	85	179	83	70	116	327	94	118	233	165	182	265	235	373	347	298	375	18897
25-177_R1_001 - Adapter 1	10077748	2441839	1082981	320116	198028	161593	156315	146988	140262	137211	133956	132642	133156	130839	139314	128122	125455	121397	121681	117213	108819	103116	104697	101276	101258	95338	91987	87633	81841	77408	75543	74389	71154	69757	67596	65845	63371	62895	58091	56392	52297	48357	46855	63953	39635	57565	12721	72690	45092	17818	26078	34155	13438	30787	12000	20347	15262	15097	29901	13819	21335	4290	5680	9158	24032	2549	1612	6820	6577	6536	4798	1948	2020	3631	4015	3939	3786	3480	3259	3326	3115	3662	3012	2453	3222	2183	1904	1642	1594	1610	1416	1356	1226	1162	1052	904	924	975	1381	1362	788	858	757	683	606	623	1392	740	577	508	517	544	448	489	491	503	462	530	437	654	1132	456	259	200	174	171	208	234	307	3066	30422	425	237	352	279	212	222	308	240	234	410	261	368	382	427	481	706	796	9734	488833
25-177_R2_001 - Adapter 1	10728408	2625485	907738	341358	199520	163165	157094	146925	139075	137716	133461	135202	130528	131349	140726	124205	124921	122166	121173	136663	93068	98569	104265	108342	95462	95290	99536	81404	80974	74287	77508	71134	76694	63998	66571	68144	68168	60540	55456	57687	50504	45047	47175	42218	47833	37250	36625	38917	32519	29943	28099	28629	23127	23398	23525	20201	20943	21207	16762	15718	14387	15294	11546	13535	9808	10065	9791	8425	7039	8349	4636	5368	5595	5121	5524	1722	3589	3453	3253	3090	2976	3141	2753	2336	2161	1956	1905	1654	1603	1559	1414	1315	1238	1190	1017	895	908	1024	2448	1313	837	864	719	671	596	605	1447	728	583	496	486	543	518	499	480	498	460	513	434	642	1082	432	237	178	166	147	196	221	253	3281	29279	375	203	307	231	150	157	264	188	175	355	185	265	277	267	336	386	383	617	13958
25-179_R1_001 - Adapter 1	7232307	2010650	775724	352074	254903	223428	224441	216142	216969	218825	215619	215179	217344	215514	224484	221678	220639	215552	221692	208775	205549	203379	200550	202367	209803	203121	198903	194936	186899	182630	182074	184029	180053	178349	177511	175860	174199	173161	168406	164529	161538	160647	156640	224693	142020	206894	121703	1145555	231278	181135	56006	154074	20639	40150	13103	15904	7314	42793	121629	16818	60795	10742	6411	48691	117233	30901	7069	10372	27103	32736	26789	14394	14643	39904	47220	47934	47428	45841	43756	41193	40070	38126	34989	31214	30595	29419	29022	27717	25829	23798	21837	20071	17195	15503	13419	12721	11804	11440	10244	9076	7945	6898	6227	5141	4393	4048	4482	3680	3174	2865	2568	2229	1892	1808	1579	1633	1365	1411	1383	1855	2611	1366	863	499	428	391	480	655	804	3987	204162	1225	625	1301	612	462	634	1440	583	609	1317	746	1028	1009	980	1261	1927	2431	27958	1676922
25-179_R2_001 - Adapter 1	7549321	2157906	794843	358778	256364	225304	224771	216388	215005	219330	214577	220280	211811	215814	228333	212562	222752	216009	234090	219500	190196	196104	199127	210222	203868	203675	225756	179854	183099	182728	174807	181122	189446	191946	156389	182813	165453	179735	204591	129204	153774	146360	157037	139346	166526	136108	130092	147581	126925	120346	120531	123068	106188	115341	116883	106544	116067	136105	93503	100193	87242	93159	82358	104227	72896	82651	82351	72984	63211	89045	42063	56814	60907	62504	66004	18972	44878	45887	43740	41282	40085	37216	34599	31142	29632	28976	29097	27543	25769	23591	21674	19693	16927	15124	13121	12346	11611	11193	10101	8975	7823	6757	6042	5073	4259	3966	4427	3609	3134	2845	2527	2169	1825	1794	1492	1590	1302	1352	1288	1689	2436	1263	808	421	334	294	373	458	586	3797	197063	1048	469	1139	435	268	410	1257	374	360	1059	444	670	604	480	716	687	774	1047	39389
25-180_R1_001 - Adapter 1	8555030	2098258	972029	346623	268375	236191	236074	218120	215149	217022	215516	221663	229215	231371	254605	233957	237142	231607	236166	239758	225204	223051	231865	229550	237882	229238	227122	222274	216656	211261	216661	217925	212073	213066	216445	223525	221244	221411	213952	215563	212735	208913	214059	334371	228340	327719	122083	1478641	559257	125673	83912	231358	37913	183423	25186	55473	31672	85755	270439	38850	102663	13820	16027	84216	237761	40829	11570	54007	85820	95914	82274	42156	30449	82124	97539	99498	99575	97573	95230	90442	87550	85031	77622	72352	71511	76423	73281	69416	66013	61119	59385	57327	48308	44075	39536	36831	35678	34306	32101	28171	24297	20749	19005	15656	13632	12362	11628	10395	9254	8100	6697	5616	4416	3911	3112	2978	2292	2391	2005	1851	1577	1263	1862	1012	795	836	957	1062	1145	1773	6526	1409	1288	5835	1874	1372	2573	5975	2145	2064	5701	3136	2884	2996	3086	3805	5681	7985	103136	5150209
25-180_R2_001 - Adapter 1	9299785	2341992	858363	380213	270111	238250	237368	219355	213641	218540	214569	228624	223517	233191	260738	225325	238662	233677	262221	241124	208768	215009	231335	251012	224641	231529	251972	213120	217110	228133	192390	220021	232771	201558	214917	281183	222017	220686	164792	197662	203381	215788	218613	188773	279054	175311	175609	242308	178698	174056	175726	209037	144311	177992	186063	161356	200996	233289	170319	188078	136930	170210	124370	189589	118196	142652	163139	124397	100738	184582	53379	102417	114495	122347	137665	48521	86375	96411	95136	90475	87837	84713	77519	72233	70672	71690	73066	68834	65946	60627	59166	56227	47384	43214	38713	36233	35192	33657	31418	27719	23847	20277	18529	15256	13329	12145	11506	10357	9135	8053	6640	5555	4318	3876	3006	2935	2194	2323	1908	1757	1459	1078	1731	830	568	512	594	674	735	1389	5757	809	655	5214	1181	707	1755	5316	1337	1145	4834	2033	1750	1554	1179	1765	1459	2078	3896	222580
25-185_R1_001 - Adapter 1	5644266	1527822	593875	217370	150824	126608	125104	118426	115973	115821	113313	112408	113138	111521	117172	109216	108715	104536	103474	100515	96520	94246	94634	91691	91634	88422	84400	82363	76589	73939	73119	71761	69216	66987	65527	62949	62204	59716	55578	53355	50113	48045	46018	59670	44862	57500	18732	133472	64054	14616	15143	30750	5897	21182	4923	8217	4375	9672	23880	4030	9136	1022	1477	6478	14019	1186	844	3278	4089	3862	2734	1323	1750	3160	3562	3254	3155	2951	2753	2625	2263	2182	1976	1630	1715	1633	1504	1456	1401	1341	1204	1093	966	887	923	799	788	766	730	693	593	562	559	466	405	373	400	450	380	386	325	314	289	285	285	289	252	238	247	439	583	335	201	117	135	96	119	162	177	821	43807	236	137	250	141	131	147	241	163	180	306	191	304	315	323	416	568	709	7532	420615
25-185_R2_001 - Adapter 1	5893254	1601502	569516	233213	153299	127574	125469	118189	114886	115976	112922	114647	110652	111986	119431	105379	108577	104944	111343	103558	88755	90049	94004	98676	86107	88727	92242	77436	74396	73311	70032	70167	68839	74112	72895	55692	57153	59031	54123	52580	51414	41889	45004	41852	46081	37307	34774	36574	30699	28072	26295	26471	21819	22072	21603	18536	19723	20459	13547	14690	12572	11828	9788	11208	8334	8427	8294	6979	5780	7487	3469	4567	4709	4556	4533	1280	2924	2949	2740	2616	2244	2149	1929	1671	1644	1589	1491	1447	1382	1327	1182	1070	938	873	871	793	755	743	719	675	575	547	551	460	395	362	403	419	373	392	293	296	265	268	258	265	231	242	219	414	533	312	177	94	121	81	85	153	160	934	41961	200	105	215	98	80	97	187	111	116	252	122	206	218	185	280	267	309	228	8273
25-186_R1_001 - Adapter 1	5353968	1459640	554826	207068	141706	117587	115949	110355	108622	108609	106829	106392	105692	104841	111316	103974	102983	98592	97753	96489	92538	90240	91817	88232	88539	84942	82704	80185	75727	72226	71601	71787	68434	67307	65251	63583	61780	60001	55746	54247	51764	49860	48216	65971	45631	59031	20482	150267	68704	15320	13933	35735	6092	22345	5292	8700	4638	10584	26293	4355	10183	1103	1579	7486	16335	1323	965	3882	4623	4517	3353	1492	1850	3669	3911	3905	3604	3307	3201	2823	2657	2484	2231	1797	1943	1699	1684	1559	1535	1405	1347	1188	1074	935	820	801	763	797	755	661	626	921	542	489	440	523	603	1218	476	654	447	603	463	504	743	677	645	636	697	1858	2590	1335	422	242	544	244	328	363	551	3799	261540	781	294	263	183	129	170	284	176	201	361	244	304	340	453	532	621	677	6564	321688
25-186_R2_001 - Adapter 1	5575499	1525377	537668	218142	143032	118888	116502	110673	107106	109383	106269	109741	102484	105465	114132	99611	103040	98917	108462	96019	85409	86174	91173	95576	83219	85585	90184	76053	74743	78011	62325	72637	72937	62708	63821	79008	59924	59567	41664	49680	50302	50328	48976	41162	55961	35272	33323	41410	30358	28969	28510	30850	20954	24657	23704	19996	22785	24176	15058	17539	11774	13399	9874	13798	8026	9361	9874	7282	5575	9607	2650	4836	5058	5137	5247	1839	3038	3280	3108	2814	2607	2415	2146	1788	1802	1640	1667	1522	1543	1375	1331	1147	1028	919	818	750	733	770	713	661	632	869	544	469	448	505	599	1053	442	625	383	508	426	476	662	638	579	600	638	1726	2297	1279	414	263	533	325	350	625	737	5293	250820	734	268	226	155	93	129	238	148	144	309	193	250	273	327	420	404	350	225	8237
25-193_R1_001 - Adapter 1	5571513	1333241	653508	201352	129129	110097	107100	101238	96650	95646	95666	100005	105704	107563	127427	111980	111244	109608	108728	108221	101743	101710	114641	109517	118912	109737	104321	103460	96790	92805	96096	98039	100456	101305	103011	104776	100226	106069	97526	95450	90755	88864	90330	128267	88737	125918	62150	324679	93655	27870	77719	76230	31854	105232	22768	59867	38252	50082	130492	33480	76756	6813	11993	34701	94827	5494	3868	25664	26603	27748	20027	8006	6460	15939	18613	18242	17147	16508	14789	13137	11908	10578	9296	8590	8576	8680	8751	7996	7232	6576	6012	5684	4632	4664	4013	3894	3924	3837	3486	3259	2937	2206	2458	2141	2026	1949	2180	1904	1564	1504	1240	1085	862	1339	736	847	626	742	553	542	425	314	299	275	213	255	229	258	247	321	938	297	314	615	368	318	436	991	448	638	1127	578	869	1039	1019	1372	1337	1318	15281	720403
25-193_R2_001 - Adapter 1	5827266	1353985	445019	197845	129298	109987	107729	101397	96043	95980	95532	102440	103541	108158	129175	109016	111380	110374	116786	111821	94272	98319	114133	112827	116330	109870	118288	95715	95859	92972	93007	96725	105993	107421	92027	107718	96894	108316	119364	74219	87582	81725	90399	84789	104245	86130	83911	100549	79562	73867	72398	76227	64792	67947	72928	66291	72996	83231	56908	59690	50030	54216	42291	54597	39162	44366	44502	36819	30209	38521	17450	21888	22475	23534	25629	7576	16105	16468	14775	13164	11996	10533	9299	8628	8578	8521	8783	8005	7260	6570	6003	5653	4579	4535	3943	3809	3873	3782	3456	3232	2937	2167	2450	2125	1982	1948	2183	1923	1591	1511	1251	1092	838	1392	730	894	630	734	564	534	544	300	278	250	195	236	203	218	205	283	845	231	250	559	307	243	353	909	363	547	1049	468	747	884	827	1156	905	677	507	22258
25-194_R1_001 - Adapter 1	6025586	1622941	840344	270034	189052	163535	160902	156966	152085	149969	145704	146731	153144	154290	165775	152760	149515	146175	144337	142157	133971	128513	133989	129758	130310	127464	126552	119692	113602	108489	108273	108706	106076	102791	101272	99783	98451	99000	90593	90706	85240	78602	77347	97629	70803	93327	25564	80990	70758	46422	52459	58316	36093	49460	31660	39080	34580	32455	42647	31377	38318	18751	18235	20154	37777	13048	8107	15645	13821	13860	10009	3799	4739	7076	7070	6600	6069	5693	5110	4666	4157	3584	3256	2834	2831	2614	2396	2162	2084	1964	1760	1485	1428	1298	1152	1077	964	983	928	883	737	596	634	503	494	480	520	407	414	402	335	317	300	256	229	185	179	211	186	228	209	152	117	114	93	71	71	84	93	229	6225	117	112	193	130	127	141	226	146	184	359	244	317	342	338	451	541	603	7080	357661
25-194_R2_001 - Adapter 1	6567082	1688201	628042	276578	189013	165113	161541	156824	149219	148549	143824	148332	148594	153399	167324	146322	147886	145583	154571	143922	122591	121709	131744	138278	121841	126568	137427	110982	109894	106380	102461	105479	104777	114023	112149	86648	91527	94836	88566	88496	86184	70367	74562	70410	78207	65424	61109	67117	56078	51296	50316	50473	41135	41647	43745	36694	39890	43538	28115	32222	28118	27133	21668	24842	17661	18474	18126	15336	12251	15806	7013	9051	9403	9216	8881	2518	5579	5621	4973	4591	4127	3519	3154	2829	2637	2553	2378	2092	2050	1919	1706	1431	1368	1250	1105	1038	939	943	890	868	715	552	599	492	476	458	515	401	417	388	303	288	280	254	217	176	174	194	173	207	194	129	111	98	84	62	68	63	81	228	5859	81	83	147	95	86	100	193	107	131	300	167	248	252	233	335	315	279	234	7822
25-195_R1_001 - Adapter 1	6267766	1737764	725149	297912	227075	198044	198176	189316	187116	188805	187203	187475	189826	187759	195610	186248	185863	181248	180582	177418	172392	168099	168059	166609	168386	162316	160114	157206	149141	144633	145812	153607	250214	19687	134672	132820	132723	128112	122891	121526	117270	110312	112562	153978	100747	135199	45427	279770	225529	51881	42482	96800	21336	80268	13709	29294	19716	27776	79622	18468	32631	3357	6209	19843	52262	3949	2393	13795	15868	16065	12599	5559	4342	10320	11237	10880	10128	9276	8623	7699	6879	6298	5505	4951	4772	4516	3992	3715	3554	3350	2932	2775	2384	2194	1837	1852	1750	1711	1522	1402	1246	1123	1081	931	881	803	781	701	765	697	685	569	522	483	417	384	346	329	285	311	295	247	251	175	173	167	167	185	231	365	1105	256	301	568	372	276	361	769	384	402	904	522	661	729	708	883	1234	1650	15765	841902
25-195_R2_001 - Adapter 1	6558929	1834927	699890	308275	227322	199424	198639	189841	185855	189687	186424	193021	184767	188859	200053	179291	186229	182249	199353	178568	157996	160528	167503	181135	158052	163595	175400	149519	145403	151439	132928	145181	136025	169780	108922	140850	128309	128784	110290	145411	90535	105122	110741	97971	116551	87801	86082	95514	82227	75507	73085	76679	61114	63635	63415	55234	58969	62368	42635	46771	39484	40072	31857	37837	28046	28296	29027	23021	19152	25562	11609	15267	15142	15213	15619	5115	9447	9150	8651	7610	6894	6309	5491	4915	4661	4496	3974	3660	3591	3334	2876	2734	2358	2153	1800	1819	1721	1685	1470	1393	1242	1108	1057	913	884	803	775	706	765	698	643	562	485	470	402	370	324	311	279	295	283	232	245	158	149	136	144	136	163	282	1001	191	194	475	274	174	233	672	270	264	768	386	497	524	445	598	602	856	549	24234
