Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
25-177_R1_001_val_1 - Adapter 1	2921787	1054970	340541	108254	47902	10402	4236	1894	2339	5787	8761	6956	7962	13058	9157	24326	7042	8542	11060	8450	13375	12418	21836	7193	13247	17568	23636	19134	12760	14611	8349	111306	8406	92869	53848	19755	27622	12606	7147	26468	23560	7168	7046	7908	6630	8040	7202	5703	6935	13793	6292	9459	11704	8719	12639	7417	8501	11125	11073	10170	7709	10350	7954	9995	9532	9671	10146	13021	9743	10085	13526	10407	12565	7195	8244	10120	10107	12087	9936	12881	22940	9484	14794	10343	6902	13653	10446	13389	8702	9916	11050	12045	15676	13017	20917	11001	8764	12390	8503	7420	9793	7037	10484	10976	11287	13144	15339	16061	10013	10333	10170	9024	15828	22392	9581	18919	9812	34505	13448	13662	25453	7837	9515	9048	11376	7938	8705	10002	12834	15458	81589	43118	10700	32247	17896	13665	10666	8200	8003	9841	11589	18733	194169	14430	193373	25539	6425	78143	5083	13668
25-177_R2_001_val_2 - Adapter 1	9423832	2907881	1261124	372826	152264	35435	6476	3138	3059	52124	11127	11655	14264	15818	21338	43202	20209	12340	11815	11309	7468	10158	8912	8615	9364	26922	9705	12557	15723	17988	7338	8038	10094	10978	11104	8764	13666	6966	11207	8178	15304	11759	8318	10422	12691	8107	15386	8380	8368	7841	11820	7463	8747	8835	7597	9855	10508	7873	7121	7026	10123	8885	12952	10312	9307	9181	10071	9749	7952	9026	12679	8621	7676	12306	14079	10041	10144	10529	17704	6468	8453	10266	6209	11980	14234	15279	25259	10918	15887	7551	40513	17340	23002	10017	8026	36741	44472	27101	38485	25824	7808	18250	13165	19411	7499	26095	8867	8900	10175	9989	6706	12291	6762	7507	8652	7739	8044	9018	7254	14648	8136	8518	9990	15591	6655	15932	20641	10681	10002	37455	7265	7374	8599	7120	18131	7677	9176	22531	8746	9768	11767	10434	5547	7529	8369	8168	5673	7741	13252	20175
25-179_R1_001_val_1 - Adapter 1	2889751	825048	288452	92330	30213	8691	4679	1682	2520	5808	8842	6242	6497	13974	8835	15464	6212	7836	8441	7821	9108	8593	14472	6368	10762	11808	16864	12447	9952	10115	6881	66355	6744	44298	25611	12191	11203	8394	7772	15103	11853	6394	5926	6980	5766	6806	7021	5590	6636	9831	5554	7800	10945	7260	11034	6507	8325	11821	11285	10495	7128	11087	10571	11897	9600	11039	10587	12594	11575	9142	10307	12770	13476	7382	7818	9415	8313	10304	9021	11000	18543	8704	12338	9607	7104	13407	10488	12349	6644	9343	9967	9079	12380	9789	16067	10465	6766	9756	7387	6495	7337	6486	9507	10442	9926	11215	12662	13053	7406	8193	8246	7088	13827	18352	6970	14282	8129	22171	11178	11771	16180	5802	7166	7552	9706	6735	7175	9736	11632	12264	60972	23510	8539	22471	9296	9226	5966	5939	6211	8067	9624	15776	123395	9996	96840	12467	4367	30025	12003	7196
25-179_R2_001_val_2 - Adapter 1	7942494	2006563	779420	237942	83312	26543	4668	2542	2043	35365	8793	9873	11122	15693	23800	39007	21170	10954	9946	9278	6651	8885	8436	7896	8034	20397	10579	17090	17952	12413	6448	7253	8362	8829	8281	7762	10951	6063	9975	7375	13824	9432	8147	9436	11104	9768	9835	7831	7366	6795	8169	8110	9007	7987	8278	8803	8604	7058	6151	6811	9013	7880	10553	10785	8678	8384	9633	9216	6965	7338	10232	8084	6861	8944	10221	7773	8233	11828	13055	5865	7136	7796	5817	9585	11584	10481	15634	8249	11446	6243	23613	11400	13508	8451	7432	22124	27159	16929	21187	13937	6677	11011	7589	10759	5735	13780	5910	8459	9130	8677	5130	9509	5087	5921	6370	5060	5952	6527	5206	10143	5749	6060	7251	10680	4994	9389	12258	7930	6050	16154	5050	5598	5446	5556	10715	5614	6409	10458	6615	7535	7467	6726	4240	5694	6906	6054	4684	5943	11491	30153
25-180_R1_001_val_1 - Adapter 1	3475760	1047222	349783	118646	43785	12388	7648	2978	3970	7783	11230	7388	7740	12560	9981	18561	7507	9286	10412	9384	10760	11843	16602	8576	17618	14005	24962	19949	12076	15373	9333	143637	9486	97520	56431	21346	21907	12713	8949	24159	20381	7727	7709	8999	7565	9091	9361	7013	7820	14617	7677	9705	13422	9969	12526	9000	12395	15208	15677	18140	10852	16897	19958	20948	11523	16341	13531	16111	18620	12141	12309	15591	18115	11340	10908	11945	9688	10972	10747	11682	21856	10745	14792	12034	9558	15741	11751	15343	8116	10290	11388	9979	14051	11120	18251	11964	8796	10225	8136	7906	10139	7582	14206	11535	10483	14482	14688	19067	8243	8615	8696	7645	18547	19158	7767	14535	10394	28302	16479	12363	18965	6796	8126	10094	15179	8403	10734	12041	20941	13856	123299	26300	11304	47495	13009	13611	7939	7400	7033	9034	11356	22431	244545	14585	215648	22614	4874	84155	6278	15011
25-180_R2_001_val_2 - Adapter 1	9531151	2589707	1149994	263265	125034	30171	5300	2557	2451	69586	15404	19471	14934	32089	42887	66346	40863	13433	12047	11624	7601	13082	10361	10472	12897	38795	15480	34339	33967	22074	8016	9087	10814	11417	11197	8994	12130	8109	12267	11387	19451	12175	9714	11274	12635	11145	14608	8865	8849	8015	12892	9504	12398	11108	9623	11197	13272	9066	7406	8325	10681	9808	14867	11185	10277	10371	11250	9872	8526	9423	13709	8688	8519	12639	15139	10267	10355	12155	15401	7055	8873	9717	6939	12435	15424	15781	22416	11523	16932	7487	39937	17496	24538	10604	7919	40428	51194	31012	44396	24828	7080	15813	13714	20659	6232	26579	7735	8052	10183	8643	5863	10362	5782	6955	7018	6286	7001	7490	6214	11616	6579	6881	8586	13019	6134	16708	19583	8714	8487	31289	5554	6400	6956	6298	15668	6011	7570	17431	6533	6768	10362	8276	4346	5787	6262	6017	4520	7914	10880	25567
25-185_R1_001_val_1 - Adapter 1	1824448	563102	188192	62324	21815	5791	2573	1022	1447	3161	4774	4144	4392	7695	5532	10025	4390	5706	5658	5140	6864	5852	10871	4554	7192	9037	11806	9864	6957	7422	4517	46148	4755	32418	18528	8403	8266	5642	4318	10056	8126	3931	4091	4389	4144	4780	4532	3681	4287	6357	3745	5015	6052	4820	6861	4368	5299	6427	6345	5453	4416	5492	4979	5920	5747	5974	6156	6402	6063	5912	6829	8252	7518	4535	5075	6455	5556	6304	5626	7891	13209	5682	8168	5695	4237	8418	7088	7954	4846	7671	6687	7120	9879	7120	12180	6781	5016	6953	5359	4816	5595	4390	7130	6574	6906	7980	9571	8914	5195	5632	5359	4958	8516	11306	5041	9008	6375	17013	7802	7696	12707	4197	5093	5189	6932	4552	5087	6118	7591	7822	45356	18374	5982	15497	7518	6740	5052	4582	4809	5484	6350	10162	85319	7403	72235	9910	2933	21827	2303	4411
25-185_R2_001_val_2 - Adapter 1	5554543	1548094	592431	184722	74447	17521	3835	1710	1636	22564	5539	5629	7281	8521	12103	22471	10734	6495	6652	5849	4315	5423	5442	4683	5159	12967	5704	7764	8387	8333	4430	5112	5475	5688	5700	5294	8041	3946	6573	4838	8061	6280	4958	5999	7394	4926	7091	4564	4852	4452	5660	4520	4974	5125	4981	5660	5515	4686	4017	4447	5964	5224	6643	5925	5470	4832	5557	5712	4856	5216	6813	4869	4606	6480	6873	5141	5374	6896	8473	3935	4935	5265	4010	6518	7592	7296	12760	5704	7653	4414	16936	8003	9987	5600	4629	17177	21513	11899	15406	10527	4641	8934	6065	8149	4145	10178	4275	5174	5318	5635	5152	8281	4493	4705	4752	4119	4285	5062	3845	7599	4258	4608	5311	7354	3636	7321	8535	5905	5011	13595	4170	4185	4664	4339	8205	4141	4852	8728	4944	5313	5721	4939	3120	4360	4851	4259	2946	3845	6574	9569
25-186_R1_001_val_1 - Adapter 1	1747418	531096	176518	58415	20632	5743	2600	1333	1539	3406	4695	3993	4197	7459	5343	9097	4221	5402	5163	5025	6660	5295	9810	4351	6813	7907	10790	9037	6279	7009	4492	41079	4440	28802	16402	7693	8204	5426	4234	9443	7657	4131	3767	4203	3848	4488	4340	3547	4103	6010	3543	4851	6278	4469	6573	4488	5225	6285	6152	5200	4067	5340	4659	5357	5244	6089	5510	6411	5872	5458	6243	7734	6720	4593	4928	6141	5322	5837	5625	7199	12128	5377	8028	5480	4182	7760	6545	7283	4719	7035	6348	6592	8824	6488	10938	6385	4499	6568	5235	4699	5208	4372	6769	6066	6238	7611	8843	8755	5106	5223	5334	4858	8201	9841	4651	7838	5848	15002	8053	7077	11735	4054	4703	5511	6514	4220	4845	6022	6976	7106	38145	15690	5567	13558	7208	6416	4713	4252	4800	5518	6835	9861	72637	7343	63733	9295	3536	21006	2416	4119
25-186_R2_001_val_2 - Adapter 1	5290738	1454687	544638	176035	68778	16937	3629	1435	1499	20210	5683	5786	6746	8433	11037	20467	9916	6178	6086	5634	4167	5106	5136	4374	5099	12456	5312	7498	7774	7558	4210	4790	5323	5738	5583	5262	6863	3991	6472	4603	7699	6092	4780	5482	7132	4695	7403	4536	4759	4341	5379	4536	4877	4879	4547	5512	5291	4392	4180	4584	5722	5093	6485	5794	5229	4971	5253	5258	4621	5201	6221	4583	4313	6036	6332	5118	5025	6435	8137	3832	4455	4843	3783	6272	6947	7105	12058	5582	7309	4148	14770	7219	8742	5294	4256	15088	18773	10582	14299	10108	4381	8561	5662	7096	4029	9155	4255	5111	5315	5121	4874	7705	4560	4407	4711	4017	4352	4874	3649	7181	4286	4363	5138	6683	3443	6815	8025	5613	4957	12548	3972	4240	4538	4042	7317	3873	4617	8098	4692	4995	5447	4870	3105	4226	4608	4385	2930	3811	6839	10284
25-193_R1_001_val_1 - Adapter 1	1935474	711309	257070	87855	33961	6764	3145	1960	1455	3535	5667	4061	4007	9256	5998	12163	4227	5354	4989	5150	5920	5749	13865	4064	10402	10346	17235	13375	6986	8660	4529	104456	5022	78690	38844	12794	19058	7905	4433	17622	23882	3791	3256	4576	3561	5440	5030	3047	4101	10498	3048	3586	6411	4571	8090	3989	5370	10942	7212	6203	5511	6262	5626	5748	5959	6009	6095	6173	6712	8211	10090	12371	10226	4464	4867	6997	5487	6125	5606	7079	13649	5169	9515	5763	3850	9824	7469	8582	4332	6175	9477	6235	9092	8341	15974	8185	3676	5630	4271	3982	5439	3547	8830	6596	7745	10217	12384	13195	5378	5807	5229	4762	9585	14003	4420	10672	6282	36626	7964	9289	18124	4876	4305	5215	8883	3687	4252	5325	5730	8355	34809	20360	5832	35840	10759	7487	4287	3247	3284	4014	4197	9268	92902	6654	63453	8916	2605	16893	5391	3944
25-193_R2_001_val_2 - Adapter 1	5670903	1781371	830805	251045	100584	23810	3255	1386	1043	31337	4301	5063	7895	8461	13852	33779	15475	7101	6224	5476	3494	6047	4468	4504	5756	19710	9502	10128	8448	13607	3803	4821	6603	6909	6582	5556	3704	3698	10951	5821	16831	7451	5639	6171	8424	5185	11405	5135	5187	4101	7855	5215	7314	7097	5727	7065	7193	4081	5019	4638	7269	5347	10712	6128	6416	6470	6213	5052	4541	5889	9029	4790	4341	8564	10559	6189	6032	7465	11506	3221	4866	5397	3123	7993	8808	10116	17641	6312	12481	3904	27325	10738	14228	6305	4748	24577	28773	17076	23431	16148	3826	11677	7752	10221	3852	15117	4725	5238	5996	5108	4863	7654	3613	4057	3883	4240	5717	4783	3419	11124	3575	4278	6560	9589	3008	14003	17038	7428	6009	27221	3142	3860	4811	3714	12592	3578	5812	12539	3582	4279	8586	6382	2815	3805	4685	5135	3216	5128	8087	19451
25-194_R1_001_val_1 - Adapter 1	2057953	681168	210837	71723	30498	5768	2601	1303	1248	3361	5040	3801	4025	7568	5733	13500	3947	4383	6351	4678	8841	8366	14753	4263	7197	13422	13119	11265	7858	9412	4657	80578	5168	75169	41824	15031	23023	8728	4656	18122	14559	3712	3855	4690	3973	4839	4288	3494	4396	9269	3930	6305	6541	5016	8189	4028	5886	8058	6589	6733	5124	6166	5670	6394	5350	5503	6023	6670	6985	5721	7747	8506	8151	4718	4842	6597	6159	7498	5778	7208	12323	5671	8896	6741	4224	9047	6446	7197	4397	5871	6463	7243	9902	7318	12695	6276	4761	6697	5028	4384	5295	4282	5784	6453	5591	7417	9263	12408	5513	6153	5979	5058	9652	16127	6401	11985	5453	22288	7904	8925	14000	3922	5561	5619	7046	4794	5270	6326	8508	8484	49954	29559	6341	19017	10779	7192	6515	4943	4296	5370	6701	10441	104366	6633	104184	12879	2821	45953	2038	6674
25-194_R2_001_val_2 - Adapter 1	6057491	1736503	757682	197891	84669	21590	3808	2058	1572	37148	8602	9583	9094	12742	16611	32831	15846	8050	7512	7299	4610	6873	5869	5623	6557	19908	7382	11041	12101	12152	4639	4899	6553	7350	7320	5778	8266	3990	6546	5352	10669	7469	5512	6570	8505	6172	9956	5013	5496	4564	8164	5181	6354	6494	5398	6771	6897	5064	4068	4707	6335	5684	9277	6691	6097	6651	7120	6275	5193	5980	8421	5291	4927	8746	10116	6746	6444	6370	10333	4093	5537	6253	4011	7605	8811	9430	16240	6474	10992	4606	29493	12261	14646	6345	5231	22179	26377	16414	23756	15265	4559	12170	7897	11343	4605	16616	5587	5720	6663	6220	3687	7452	3970	4789	5193	4330	4882	5658	3971	8840	4851	5321	6059	9348	3888	10947	13091	6039	5535	19627	4027	4637	4910	4907	10319	4147	5416	13100	4868	4901	7347	5432	3170	4716	4596	4366	2792	4458	6481	8231
25-195_R1_001_val_1 - Adapter 1	2332171	697470	236026	74335	24696	6909	3740	1345	2067	4450	6927	5479	5163	11246	7444	13631	5150	6509	7544	6678	8009	7443	12728	5564	10242	10888	14638	10524	9012	8622	5407	57155	5922	41276	23926	10665	10117	6965	6634	13051	10309	4915	4885	5675	5038	6109	5756	4599	6264	8917	5157	7576	8004	6208	9144	5255	7111	8935	8440	7605	6105	8687	7662	8487	7756	8101	8498	10817	9166	7201	9451	11062	11316	6402	6659	7855	7950	8770	7346	9188	15132	7243	10737	8755	5718	11167	9010	10554	6428	7867	9292	8108	10508	8284	13351	8746	6411	8499	7094	5942	6838	5943	8019	8773	8404	9290	11236	12498	6783	7454	7596	6530	12031	17205	7529	12658	7406	19244	10424	11453	15165	5786	6795	7134	8812	6419	6938	8909	9909	10737	46469	21596	7900	19503	8411	7880	6278	5866	6476	7754	9907	13679	110791	8766	89963	11784	3374	29896	3024	5890
25-195_R2_001_val_2 - Adapter 1	6587644	1725715	657410	198608	78945	22502	4193	2246	1704	33354	8225	9210	9951	14620	19947	32139	17091	9287	9219	8329	5942	8159	7711	6742	7320	17390	9162	11962	13288	10648	5766	6223	7340	8000	7974	6811	10397	5424	8597	6447	11319	8378	6927	8200	9779	8707	8799	6522	6590	6098	7546	6507	7535	6623	7281	7399	7297	6125	5454	5836	7997	7574	9342	8974	7769	7085	8256	8090	6065	6406	9021	6552	6324	7617	9055	7188	7129	8829	10622	5274	6122	7087	5002	8108	9465	8840	13662	7388	9668	5632	20875	10584	11606	7130	6523	18707	22507	14800	19343	13166	5823	10685	7051	10403	5316	12849	5766	8265	8195	7880	4656	8777	4806	5800	6496	4828	5145	6536	4899	9396	5652	5545	6778	9811	4553	8750	10936	6605	5485	13590	4931	5116	5136	5766	9225	5526	5575	9925	6254	6944	6798	6720	3946	5759	6729	5512	4001	4770	8552	12029
25-202_R1_001_val_1 - Adapter 1	3605609	1078489	409509	127806	53829	10285	5663	2094	2464	5985	10490	6217	6639	13900	9950	19130	7331	9228	9952	9163	12867	13063	20831	7945	17294	15640	28218	22473	13780	17215	8201	157759	8172	112759	60960	22069	28754	13105	10203	28879	22073	6426	5972	7884	7027	8151	9298	5928	7755	16665	5970	6498	11638	9055	13990	7548	11468	18995	14696	14820	9899	17807	15880	18323	12685	14706	12353	12138	16591	10997	12195	21187	21488	10763	10029	14108	10002	12734	10301	12748	28174	11900	16856	14614	9982	20310	12531	18156	8303	14173	14155	13375	20677	14324	28921	13977	8176	14222	8359	7422	11335	8626	18188	16550	12122	17085	20439	25973	9324	11186	12002	9037	27963	28659	10860	22964	12120	39911	20605	12431	23799	6392	9994	12336	19895	10245	13102	14051	24393	19329	118975	40128	14348	44211	15706	11767	8386	7936	6910	8351	12276	27527	286501	14488	272840	31692	5647	102106	3717	15798
25-202_R2_001_val_2 - Adapter 1	9532864	2571597	1254446	312498	125557	41125	4740	3739	1801	90218	20999	24955	18918	38791	55036	86236	48492	14927	12842	12307	7093	13246	9389	10695	11531	37932	15509	31560	36862	23063	7898	9355	12054	11791	12007	8830	15139	7330	12662	11136	24441	14028	11762	13642	17711	13893	17659	10144	9915	7704	13758	9736	14516	10719	10284	12308	16168	9259	6973	8430	11873	9099	18062	12715	12646	10374	13114	13045	8606	10007	16012	9731	7702	15125	17149	10960	9773	15310	19505	6569	8795	10603	6446	13859	16485	19115	33625	12323	19580	6981	47076	21685	26929	12927	10223	49845	61104	35857	51400	30260	6861	18237	14580	23084	6542	31982	9075	9526	12489	11640	7118	12695	6921	6561	7103	5996	7121	7749	5534	14136	7593	7284	8683	16323	5591	19125	25191	9359	8593	36858	5630	6461	7774	6326	19797	6632	9069	22132	6542	7174	11287	9397	4538	6716	7186	6007	4244	7408	9671	12708
25-203_R1_001_val_1 - Adapter 1	2363907	777587	240883	80769	33507	7055	3705	1739	2036	4910	7135	5418	5559	10014	7358	19527	5073	5705	8105	6281	11031	10711	17180	5556	8589	15567	15543	12876	9299	10237	6388	99316	6509	89829	49732	17638	23959	9996	5777	22095	17540	5026	5152	5928	4945	6051	5876	4682	5577	11095	5098	6908	8346	6727	9699	5405	6831	9390	8328	8236	6406	8807	6892	7846	7224	6877	7496	8799	8422	7419	9907	9605	9383	6130	5974	7913	8474	10069	6834	9818	15049	7515	10606	8873	5652	11310	8504	9101	5794	7239	8336	9494	12067	9338	15381	8010	6522	8809	6691	6276	6679	5809	7617	8713	7559	9400	10894	14188	7151	7455	8042	6463	11917	20136	8251	14489	7199	25798	9638	11839	16001	5264	7127	7330	8734	6208	7209	7761	11166	10000	65697	32894	7927	23923	11869	9161	7427	5982	5873	7032	8149	13015	127482	8301	121598	14339	3159	48776	2410	7593
25-203_R2_001_val_2 - Adapter 1	7114851	2039435	872285	224679	96118	24837	5079	2820	2398	45578	9792	10593	11245	15011	20104	37591	18505	9834	9353	9287	6074	9077	7274	7310	7983	24130	9164	12863	15585	14968	5890	6261	8047	8811	9031	7148	10621	5158	7994	6880	12366	9224	7078	8529	10278	8119	12396	6722	7063	5631	10135	6612	7821	7576	6717	8351	8772	6226	5594	6153	7851	7061	11487	8919	7829	7987	9741	8267	6747	7290	10375	7035	6673	10550	12649	8366	7945	7853	11932	5465	6866	7832	5094	9571	11534	12566	20406	8101	14257	5866	35545	15223	18204	8185	6834	27245	33183	21170	30324	18443	6061	14174	9569	15105	5360	19674	6695	7145	7963	7775	5084	9176	5170	6366	6320	5225	5886	7371	5279	10091	6579	6507	7292	11164	4904	13186	15916	8051	6969	21013	5320	5995	5871	6187	12012	5316	6752	14343	6490	6276	8879	6999	4383	5986	6018	5642	3961	5725	8442	11656
5-002_R1_001_val_1 - Adapter 1	2940393	985312	340280	99933	37751	9136	4425	1400	1868	4620	7608	6735	6868	11163	8633	19402	7455	8660	9510	8524	10909	9880	18208	6910	13251	15316	25999	19005	14585	14430	7344	121759	7687	88714	49955	18571	22068	10684	7999	22683	17942	6583	5961	6937	5968	7191	7068	5733	7179	13100	6267	7624	9453	7654	15055	6496	7834	11824	11023	10059	8211	15347	9218	12698	11670	11932	10179	11125	11246	10407	13009	13932	13432	7528	8474	10978	10728	12454	9282	13517	24938	10162	16222	10536	6930	15223	12396	14804	8681	11878	13373	12161	17017	12668	22503	13038	7911	13388	9564	7486	10583	8252	12891	15693	13975	14760	20441	19419	10387	11905	13315	10337	19768	30214	12618	21505	10411	34130	13626	12795	22843	7892	9358	9508	14105	8915	9603	11410	17522	19621	104209	36113	12208	38440	14729	12845	8278	7849	7606	10018	12114	20525	217482	14305	211709	26278	6416	76069	4123	12499
5-002_R2_001_val_2 - Adapter 1	9177889	2746393	1170668	325264	139646	34325	6283	4345	2516	58980	11726	12191	14104	19467	26611	48445	22539	12454	11387	11144	7546	12727	9704	10949	8727	29348	9786	14876	21474	17291	7642	7576	11423	10859	11337	9041	14472	6572	11054	8438	14838	12719	9386	10784	14336	11063	13774	8690	8779	7589	11549	8017	10725	8965	8629	10728	10843	7557	6839	7367	10452	8899	13059	10304	8277	8069	11566	11891	8153	9127	13397	8196	7882	11900	15199	10037	9077	10992	17145	6498	8038	10357	5947	11849	14690	15262	25245	10923	16984	6833	40385	17773	22747	10001	8151	36870	45501	28947	39723	24675	7069	17089	11585	16933	7104	22956	7986	8947	9966	10903	6211	12857	6713	7447	7727	6547	7648	9182	6681	16305	9053	7638	9876	16595	5947	14693	18696	10391	8342	31546	6145	6903	7570	6837	16777	7918	7965	17874	8127	8725	10504	9393	5471	7546	7683	7147	5130	7070	11481	16303
5-003_R1_001_val_1 - Adapter 1	3383809	1099573	368782	117973	44028	11257	5607	2205	2505	5478	9039	6179	6544	9572	8939	18441	7045	8518	9704	8955	12408	11805	19004	7109	13908	15376	24054	21547	12468	16145	7279	123972	7601	95249	51537	18980	30330	13114	7760	24684	21018	6786	6123	7093	6638	7956	7872	6020	7247	13365	6030	7344	9632	8255	10504	6686	8647	14336	12294	11087	8548	12245	10440	10962	9592	11421	10833	11273	11176	9588	10732	16774	14509	8323	8739	12227	8565	9862	8068	11684	23524	10134	14364	9892	7553	14892	12346	15318	8541	12231	11696	12033	15567	13676	24861	13508	7966	14499	8466	7593	10249	7868	14520	11855	11152	15181	19678	21616	8626	9939	9734	8227	18921	20624	9022	18046	10890	37608	17234	13572	24777	7051	9311	12541	15832	8480	11635	11820	20587	15392	116025	36927	13700	43734	18246	13418	9751	8171	8292	9426	12533	24388	206468	14643	219014	27951	7037	108081	4776	15335
5-003_R2_001_val_2 - Adapter 1	9420568	2829020	1298252	339111	149339	37247	6825	2961	2297	75674	18349	20758	16493	26364	33032	58717	30655	13406	12597	12003	7444	10922	9314	8925	11243	35065	11810	22205	22289	19285	7502	8112	10025	10651	11209	8907	13885	6931	10310	9444	17325	12529	9701	11008	13840	9274	14170	7410	9440	6675	12577	9033	11337	9415	8178	10647	12228	8263	6744	8409	10749	8485	15666	11124	9722	9409	10167	9520	8217	9924	14469	8668	7917	12797	15176	10179	8649	11288	15531	6370	7990	9833	6638	12369	13648	18001	29751	11326	15785	7141	38148	18294	24860	10453	7826	36174	48556	30014	41575	28225	6896	17956	12519	18782	6343	26340	8558	8072	9981	8696	6399	11950	6321	7799	7608	6595	7061	8546	6200	13344	7691	7535	8593	12450	5634	15119	19405	7821	8315	30609	5615	6587	7281	6748	15852	6174	7589	17222	7091	6592	10819	8128	4845	6731	6181	6741	4497	7996	9527	15565
5-004_R1_001_val_1 - Adapter 1	3775845	1136640	407249	130340	46944	11439	6412	2529	2859	6917	10805	7184	7802	15523	11011	19627	8028	10129	10557	10365	12776	12701	22341	8534	16188	17711	25563	19212	14594	15380	8751	140008	9130	99750	54157	21966	29852	14619	11410	26745	37277	7782	7186	9566	8122	10894	10537	6820	9435	18978	7054	8685	12597	9723	15288	7823	10365	18383	13363	13076	10873	16643	12171	14466	13619	13202	11656	12120	15398	12567	14409	21852	20093	9454	9523	13512	10961	12887	10696	13613	24550	11659	16220	14286	9377	19432	13519	17087	9502	13051	17488	12130	17217	15022	29199	16208	9170	12856	9469	8652	10646	8876	15225	16730	13773	16348	22214	21427	10396	11689	13431	10083	20480	31086	12348	23682	11936	56254	15655	17707	25996	9212	10355	11570	17061	9040	9390	11176	13475	17868	46469	33607	12234	50103	16292	13938	8763	7620	7076	8973	10638	16029	117023	10675	101001	17575	5299	33853	3171	6396
5-004_R2_001_val_2 - Adapter 1	9939094	2721044	1175646	321846	134920	34262	5737	4361	2266	56533	11285	14587	15999	21122	31147	61508	30133	15381	14476	13758	8615	13660	10334	11358	11832	28610	18623	16829	19922	19395	9194	10074	12670	11986	13155	10481	9718	7901	22035	11696	32477	14573	12680	12979	17899	13953	16862	11263	10989	8484	14096	11901	15365	11891	12078	13550	14245	9494	9670	8368	13154	10645	18965	14487	13417	11218	13856	12731	9176	10491	15549	11182	8978	14389	17305	11507	10362	15237	19906	7402	9456	11201	7392	13318	15730	16987	29532	12470	19263	8237	45947	20803	23997	13205	11059	39586	46511	28859	38095	26073	7892	17568	13114	19237	7431	26806	9271	10992	13088	12903	8071	12916	7779	7669	8893	7495	8756	9553	6579	15963	9203	8253	10059	16408	6435	17212	23218	10414	9547	30025	6741	7260	7906	7312	18765	7471	9061	16386	7740	8254	11124	9490	5444	7793	8273	6904	4763	6846	11399	15370
5-005_R1_001_val_1 - Adapter 1	3037354	1131541	375361	116236	53335	9659	3423	1387	1409	3700	7575	6246	7266	8898	8298	22851	7063	8905	11086	8921	12222	11733	21971	6251	19250	17390	35087	27708	14048	19867	7230	202979	8425	149374	82443	26710	39833	15117	6509	36323	30471	5837	5640	6143	5253	7926	6952	5024	6202	16401	5337	6085	10157	7680	11476	6108	7005	11725	10766	10520	7669	11621	7754	9907	9608	9795	9455	9258	9189	9656	11072	13917	11715	6671	8536	11652	8270	8807	7731	12755	27262	9465	14936	7775	5964	13603	12031	14792	7895	11329	10762	12384	17552	13333	25584	12895	6922	14387	7592	6581	11950	6955	18305	11385	11947	17639	19795	20081	8500	10057	9877	7954	18786	21916	9232	20664	12204	45544	18951	12080	29964	6938	9114	10610	17720	7426	9561	10241	22150	16555	157916	43962	11790	61448	22212	17942	9754	8021	7533	8914	11108	26603	365103	18861	378502	44187	8516	173684	6011	27278
5-005_R2_001_val_2 - Adapter 1	10082468	3369305	1731168	395907	211228	42034	6735	3007	2430	84175	13369	15573	14772	22283	27605	59026	28520	13161	10794	10713	6070	10776	7660	7680	8349	44375	8142	14815	19683	27672	6366	7026	11399	12846	12712	8496	13528	5648	9762	8884	17009	13451	8652	9898	13419	7009	20179	6685	8000	6722	15868	6092	10343	10147	6505	11204	12909	6958	5509	7192	9717	7945	16802	8563	6888	7799	9496	8544	7701	9199	15994	8102	7316	15628	21871	12594	10895	8513	20089	5961	8361	10328	5246	12822	14858	19269	31393	11892	19124	6334	57725	23793	33157	10833	7055	56204	66357	39406	60744	37880	6295	22792	16404	26762	6899	40104	9883	7478	12063	9068	6088	13068	6232	7530	6780	6418	8339	8154	6297	16438	7787	7280	10212	15661	5312	21596	27476	8882	11608	64194	5958	6550	9148	6129	25731	7090	10621	34319	7143	7100	14636	10196	5267	7718	6959	7895	4816	9069	10565	17302
