Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
5-006_R2_001_val_2_val_2	5-006_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32184985.0	0.0	20-150	41.0	22.32465945230008	138.09347246860608	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-007_R1_001_val_1_val_1	5-007_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28881539.0	0.0	20-150	41.0	20.67166360955767	142.39966384755328	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-007_R2_001_val_2_val_2	5-007_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	28881539.0	0.0	20-150	40.0	19.982044350247723	141.42835788633008	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-008_R1_001_val_1_val_1	5-008_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	48988835.0	0.0	20-150	40.0	18.963963402396196	143.36561875782513	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-008_R2_001_val_2_val_2	5-008_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	48988835.0	0.0	20-150	40.0	18.621443516870645	142.43776766685716	pass	pass	fail	pass	warn	warn	pass	warn	fail	warn	pass
5-009_R1_001_val_1_val_1	5-009_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	31417441.0	0.0	20-150	41.0	21.116808473636286	140.77545720544202	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-009_R2_001_val_2_val_2	5-009_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	31417441.0	0.0	20-150	41.0	20.85840443387159	139.7992809471656	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-010_R1_001_val_1_val_1	5-010_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32977392.0	0.0	20-150	44.0	30.79817605899734	141.68358574262027	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-010_R2_001_val_2_val_2	5-010_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32977392.0	0.0	20-150	44.0	28.593579004814234	141.0261892147202	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-012_R1_001_val_1_val_1	5-012_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	41079428.0	0.0	20-150	39.0	18.22320402186852	144.20493785843368	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
5-012_R2_001_val_2_val_2	5-012_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	41079428.0	0.0	20-150	39.0	18.16783381070783	142.81377279644693	pass	pass	fail	pass	warn	warn	pass	warn	fail	warn	pass
5-014_R1_001_val_1_val_1	5-014_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	46980214.0	0.0	20-150	41.0	20.402852751855214	136.65240962929627	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-014_R2_001_val_2_val_2	5-014_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	46980214.0	0.0	20-150	41.0	19.611811044581856	135.96594462085676	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-015_R1_001_val_1_val_1	5-015_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32888596.0	0.0	20-150	41.0	20.570699117084576	142.5122166662268	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-015_R2_001_val_2_val_2	5-015_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	32888596.0	0.0	20-150	41.0	19.39823061218615	141.9015639950091	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-061_R1_001_val_1_val_1	5-061_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35584666.0	0.0	20-150	38.0	15.185264888625092	142.9126033668547	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
5-061_R2_001_val_2_val_2	5-061_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35584666.0	0.0	20-150	38.0	15.111560975424569	142.0988796129209	pass	pass	fail	pass	warn	warn	pass	warn	fail	warn	pass
5-063_R1_001_val_1_val_1	5-063_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	41098579.0	0.0	20-150	43.0	19.391221935996857	142.4794600806028	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-063_R2_001_val_2_val_2	5-063_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	41098579.0	0.0	20-150	43.0	18.88717482903777	141.5117714167198	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-066_R1_001_val_1_val_1	5-066_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18464623.0	0.0	20-150	44.0	30.250694688312052	123.91125488995903	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-066_R2_001_val_2_val_2	5-066_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18464623.0	0.0	20-150	44.0	29.574603272829098	123.29643356379385	pass	pass	fail	pass	warn	fail	pass	warn	fail	fail	pass
5-067_R1_001_val_1_val_1	5-067_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43116243.0	0.0	20-150	41.0	20.194757573747623	140.4673735139678	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-067_R2_001_val_2_val_2	5-067_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43116243.0	0.0	20-150	41.0	19.816025326683274	139.52593316166252	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-069_R1_001_val_1_val_1	5-069_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35385764.0	0.0	20-150	40.0	17.634873246898366	145.0928478469477	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-069_R2_001_val_2_val_2	5-069_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35385764.0	0.0	20-150	40.0	17.758592929703664	143.74035001759464	pass	pass	fail	pass	warn	warn	pass	warn	fail	warn	pass
5-071_R1_001_val_1_val_1	5-071_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	41278081.0	0.0	20-150	40.0	17.44476008933299	142.72680101092877	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
5-071_R2_001_val_2_val_2	5-071_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	41278081.0	0.0	20-150	39.0	17.142336374153484	141.94716791703567	pass	pass	fail	pass	warn	warn	pass	warn	fail	warn	pass
5-073_R1_001_val_1_val_1	5-073_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30343962.0	0.0	20-150	40.0	20.318844170269116	136.85027067328915	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
5-073_R2_001_val_2_val_2	5-073_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30343962.0	0.0	20-150	40.0	19.755195238327055	136.03376566316555	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-074_R1_001_val_1_val_1	5-074_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35060487.0	0.0	20-150	40.0	20.121171377658907	142.81342184436855	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-074_R2_001_val_2_val_2	5-074_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35060487.0	0.0	20-150	40.0	19.330503487267922	141.8746787230879	pass	pass	fail	pass	warn	warn	pass	warn	fail	warn	pass
5-075_R1_001_val_1_val_1	5-075_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26441316.0	0.0	20-150	41.0	21.475754623212158	141.5973852057893	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-075_R2_001_val_2_val_2	5-075_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	26441316.0	0.0	20-150	41.0	19.992724122366017	140.96780122441712	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-121_R1_001_val_1_val_1	5-121_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	38080004.0	0.0	20-150	41.0	20.9259044092465	143.77467667808017	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-121_R2_001_val_2_val_2	5-121_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	38080004.0	0.0	20-150	41.0	20.202067044478518	142.7679571934919	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-122_R1_001_val_1_val_1	5-122_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22466647.0	0.0	20-150	40.0	19.553318708601342	142.79353300917577	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-122_R2_001_val_2_val_2	5-122_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22466647.0	0.0	20-150	40.0	19.584644254562544	141.64456164731658	pass	pass	fail	pass	warn	warn	pass	warn	fail	warn	pass
5-123_R1_001_val_1_val_1	5-123_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43450206.0	0.0	20-150	42.0	19.588599157117102	143.4851973083856	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-123_R2_001_val_2_val_2	5-123_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	43450206.0	0.0	20-150	42.0	18.90050923229586	142.7241018834295	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-124_R1_001_val_1_val_1	5-124_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50986312.0	0.0	20-150	41.0	17.260333421443214	139.11933732331926	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-124_R2_001_val_2_val_2	5-124_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50986312.0	0.0	20-150	41.0	17.31432928555911	138.3755243171932	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-125_R1_001_val_1_val_1	5-125_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36229383.0	0.0	20-150	37.0	16.15341666706437	138.7869478483804	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
5-125_R2_001_val_2_val_2	5-125_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	36229383.0	0.0	20-150	37.0	15.53864340111998	137.84164820030196	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-126_R1_001_val_1_val_1	5-126_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	40711046.0	0.0	20-150	42.0	19.734156869271363	137.05849007171173	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-126_R2_001_val_2_val_2	5-126_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	40711046.0	0.0	20-150	42.0	18.81691365078524	136.39109385693504	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-127_R1_001_val_1_val_1	5-127_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25157682.0	0.0	20-150	43.0	25.914397861896965	132.8582440941896	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-127_R2_001_val_2_val_2	5-127_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	25157682.0	0.0	20-150	43.0	24.759144964887316	132.0318113171158	pass	pass	fail	pass	warn	fail	pass	warn	fail	fail	pass
5-128_R1_001_val_1_val_1	5-128_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39617300.0	0.0	20-150	42.0	21.71641848382356	140.207004515704	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-128_R2_001_val_2_val_2	5-128_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	39617300.0	0.0	20-150	42.0	21.676809973679983	139.13481516913066	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-130_R1_001_val_1_val_1	5-130_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	44861662.0	0.0	20-150	39.0	17.61455810975324	143.4940689223685	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
5-130_R2_001_val_2_val_2	5-130_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	44861662.0	0.0	20-150	39.0	16.984835912171047	142.6481407443175	pass	pass	fail	pass	warn	warn	pass	warn	fail	warn	pass
5-131_R1_001_val_1_val_1	5-131_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50194421.0	0.0	20-150	40.0	15.37077119869686	138.32846608590225	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-131_R2_001_val_2_val_2	5-131_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	50194421.0	0.0	20-150	40.0	16.079402998254867	137.5246186423786	pass	pass	fail	pass	warn	warn	pass	warn	fail	warn	pass
5-133_R1_001_val_1_val_1	5-133_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29653006.0	0.0	20-150	42.0	22.544912365037813	141.67261848596397	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-133_R2_001_val_2_val_2	5-133_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	29653006.0	0.0	20-150	42.0	21.37545175153926	140.7406316917752	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-135_R1_001_val_1_val_1	5-135_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17270505.0	0.0	20-150	40.0	23.746275495428584	138.3183904581829	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-135_R2_001_val_2_val_2	5-135_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17270505.0	0.0	20-150	40.0	23.488046894728924	137.40738484485544	pass	pass	fail	pass	warn	warn	pass	warn	fail	warn	pass
5-181_R1_001_val_1_val_1	5-181_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	57254479.0	0.0	20-150	39.0	14.752615856128845	142.261623776194	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
5-181_R2_001_val_2_val_2	5-181_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	57254479.0	0.0	20-150	39.0	14.638995618853004	141.32524014409424	pass	pass	fail	pass	warn	warn	pass	warn	fail	warn	pass
5-182_R1_001_val_1_val_1	5-182_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34133517.0	0.0	20-150	42.0	22.44262585402072	143.33285916596287	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-182_R2_001_val_2_val_2	5-182_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	34133517.0	0.0	20-150	42.0	21.434622286246803	142.5438708528043	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-187_R1_001_val_1_val_1	5-187_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	69131686.0	0.0	20-150	41.0	18.97097943716429	139.94273978794615	pass	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
5-187_R2_001_val_2_val_2	5-187_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	69131686.0	0.0	20-150	41.0	18.6172700141225	138.935421045568	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-188_R1_001_val_1_val_1	5-188_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35692396.0	0.0	20-150	41.0	22.388695783847464	141.42943185994014	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-188_R2_001_val_2_val_2	5-188_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	35692396.0	0.0	20-150	42.0	22.329276832214955	140.03671384235454	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-189_R1_001_val_1_val_1	5-189_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30440749.0	0.0	20-150	41.0	21.66501130739865	144.45143061361597	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-189_R2_001_val_2_val_2	5-189_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	30440749.0	0.0	20-150	41.0	21.092111871914955	143.4910527661458	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
5-197_R1_001_val_1_val_1	5-197_R1_001_val_1_val_1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	52580357.0	0.0	20-150	45.0	21.255057997273113	139.77100024254304	pass	pass	warn	pass	fail	fail	pass	warn	fail	warn	pass
5-197_R2_001_val_2_val_2	5-197_R2_001_val_2_val_2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	52580357.0	0.0	20-150	45.0	20.42558678965558	138.98270078310804	pass	pass	fail	pass	warn	fail	pass	warn	fail	warn	pass
